date,average_price,total_volume,_4046,_4225,_4770,total_bags,type,year,geography
2017-04-02,1.419999957,617711.5,183101.8594,430841.875,3767.76001,874455.9375,organic,2017,Total U.S.
2017-04-09,1.210000038,23560380,12091315,10821096,647969,11225332,conventional,2017,Total U.S.
2017-04-09,1.429999948,519927.6563,148803.125,362152.4375,8972.110352,867508.625,organic,2017,Total U.S.
2017-04-16,1.230000019,23030426,12311055,10069354,650017.25,12151894,conventional,2017,Total U.S.
2017-04-16,1.49000001,619728.1875,176684.1094,437947.6563,5096.430176,873603.0625,organic,2017,Total U.S.
2017-04-23,1.179999948,23074704,12236713,10224484,613507.375,12654309,conventional,2017,Total U.S.
2017-04-23,1.610000014,503407.1563,152604.4063,347557.125,3245.620117,687054,organic,2017,Total U.S.
2017-04-30,1.179999948,25275740,13316594,11291149,667996.8125,13039760,conventional,2017,Total U.S.
2017-04-30,1.679999948,625936.875,199039.6094,421709.7813,5187.459961,622238.4375,organic,2017,Total U.S.
2017-05-07,1.090000033,31489226,17076650,13549103,863471.875,15804696,conventional,2017,Total U.S.
2017-05-07,1.570000052,563172.25,172722.7656,386288.1875,4161.330078,830953.9375,organic,2017,Total U.S.
2017-05-14,1.190000057,23178068,12807836,9717258,652973.25,13456202,conventional,2017,Total U.S.
2017-05-14,1.549999952,509236.9688,164697.9219,339920.5938,4618.450195,865888.125,organic,2017,Total U.S.
2017-05-21,1.25999999,22955784,12120949,10213232,621603.5625,11441867,conventional,2017,Total U.S.
2017-05-21,1.710000038,522806.9063,166985.4063,351498.5,4322.990234,687753.6875,organic,2017,Total U.S.
2017-05-28,1.279999971,24448308,12841952,10932971,673384.75,12582586,conventional,2017,Total U.S.
2017-05-28,1.690000057,524010.7188,163384.375,357431.1875,3195.149902,778194.8125,organic,2017,Total U.S.
2017-06-04,1.24000001,24072966,13248335,10157565,667066.5,13279394,conventional,2017,Total U.S.
2017-06-04,1.639999986,555589.5,165665.9375,387057.9375,2865.590088,797371,organic,2017,Total U.S.
2017-06-11,1.210000038,24229818,13490546,10090861,648410.875,12810036,conventional,2017,Total U.S.
2017-06-11,1.559999943,504242.5,160841.9688,339777.0625,3623.459961,893205.6875,organic,2017,Total U.S.
2017-06-18,1.179999948,24981930,12975373,11199449,807107.1875,13265740,conventional,2017,Total U.S.
2017-06-18,1.710000038,614169.0625,169434.5781,442594.375,2140.129883,690385.25,organic,2017,Total U.S.
2017-06-25,1.169999957,24362960,12901032,10805962,655966,12942348,conventional,2017,Total U.S.
2017-06-25,1.769999981,467004.4688,123317.1016,341073.875,2613.51001,634005.4375,organic,2017,Total U.S.
2017-07-02,1.210000038,24471812,12623188,10988735,859889.8125,13538613,conventional,2017,Total U.S.
2017-07-02,1.74000001,492440.4063,128156.1016,360890.4688,3393.830078,680952.625,organic,2017,Total U.S.
2017-07-09,1.169999957,24863126,13009944,11031218,821964.4375,14504209,conventional,2017,Total U.S.
2017-07-09,1.710000038,445906.5938,109023.6563,333458.25,3424.689941,684468.125,organic,2017,Total U.S.
2017-07-16,1.330000043,23114414,11155466,11202845,756103.125,9340633,conventional,2017,Total U.S.
2017-07-16,1.779999971,414405.8125,94267.54688,311432.7813,4766.709961,733949.0625,organic,2017,Total U.S.
2017-07-23,1.309999943,23342878,11391056,11339580,612242.375,9265423,conventional,2017,Total U.S.
2017-07-23,1.75999999,434671.5938,113467.6563,317184.0313,3700.919922,779486.625,organic,2017,Total U.S.
2017-07-30,1.320000052,22796950,11112191,11088083,596676.125,8959147,conventional,2017,Total U.S.
2017-07-30,1.779999971,373295.4688,100332.2422,270534.5938,2135.73999,718295.3125,organic,2017,Total U.S.
2017-08-06,1.330000043,22946206,11292580,10988314,665312.5625,9583714,conventional,2017,Total U.S.
2017-08-06,1.830000043,350351.8438,112592.0391,236015.1563,1552.51001,709619.3125,organic,2017,Total U.S.
2017-08-13,1.330000043,22731978,10952704,11154310,624963.4375,10085277,conventional,2017,Total U.S.
2017-08-13,1.879999995,329711.0313,98007.24219,230106.1406,1414.209961,684998.0625,organic,2017,Total U.S.
2017-08-20,1.409999967,19926222,10507929,8837219,581074.375,9987522,conventional,2017,Total U.S.
2017-08-20,1.960000038,372803.3438,108658.6563,262747.8125,1154.189941,698734.875,organic,2017,Total U.S.
2017-08-27,1.470000029,19840358,10735710,8587106,517541.9375,8944923,conventional,2017,Total U.S.
2017-08-27,2.089999914,365903.8125,112812.3906,250861.8438,2119.139893,680088.1875,organic,2017,Total U.S.
2017-09-03,1.570000052,18882232,9775063,8565266,541902.875,7926179.5,conventional,2017,Total U.S.
2017-09-03,2.059999943,372909.625,113516,256920.0625,2256.959961,702628.9375,organic,2017,Total U.S.
2017-09-10,1.559999943,18357646,9496485,8373234,487926.5313,8027435.5,conventional,2017,Total U.S.
2017-09-10,2.029999971,365296.75,114942.2109,249231.1406,940.8900146,728658.9375,organic,2017,Total U.S.
2017-09-17,1.570000052,17898672,9153159,8328242,417270.6875,7496231.5,conventional,2017,Total U.S.
2017-09-17,2,385265.9375,140979.1719,243233.5625,891.5999756,689301.75,organic,2017,Total U.S.
2017-09-24,1.620000005,17333148,8652381,8295762,385004.7188,7304000.5,conventional,2017,Total U.S.
2017-09-24,1.940000057,355906.4688,116338.6094,237876.7656,1182.849976,769536.875,organic,2017,Total U.S.
2017-10-01,1.639999986,17081718,8342407.5,8354516.5,384794.1875,7528927,conventional,2017,Total U.S.
2017-10-01,1.950000048,332819.75,100319.3828,230053.2344,1966.939941,739701.625,organic,2017,Total U.S.
2017-10-08,1.649999976,16912486,8911144,7609510,391832.875,7484679,conventional,2017,Total U.S.
2017-10-08,1.899999976,333830.5,100744.5781,231652.6406,1224.98999,830310,organic,2017,Total U.S.
2017-10-15,1.580000043,17695882,8769358,8534404,392119.125,7335708,conventional,2017,Total U.S.
2017-10-15,1.850000024,324016.8438,103557.1797,218881.5469,1369.619995,848040.3125,organic,2017,Total U.S.
2017-10-22,1.440000057,18778378,9607587,8761193,409598.4688,7928593.5,conventional,2017,Total U.S.
2017-10-22,1.820000052,320487,89301.75,229689.25,1309.819946,860336.8125,organic,2017,Total U.S.
2017-10-29,1.289999962,20825228,10596903,9803570,424755.6563,9412683,conventional,2017,Total U.S.
2017-10-29,1.840000033,308980.3438,88668.95313,218858.3438,1150.030029,814723.25,organic,2017,Total U.S.
2017-11-05,1.190000057,21217366,11042128,9774988,400250.9688,10834227,conventional,2017,Total U.S.
2017-11-05,1.820000052,334557.7188,88073.15625,244925.1875,1059.630005,733972.375,organic,2017,Total U.S.
2017-11-12,1.149999976,21924128,11512837,9994648,416643,10412097,conventional,2017,Total U.S.
2017-11-12,1.809999943,312311.4375,93312.9375,217612.9063,1074.640015,732280,organic,2017,Total U.S.
2017-11-19,1.169999957,19436376,11173132,7847059,416186,9817108,conventional,2017,Total U.S.
2017-11-19,1.769999981,302656.1563,88110.88281,213230.3594,834.2999878,665230,organic,2017,Total U.S.
2017-11-26,1.24000001,16867192,9175316,7312239,379637,7819483,conventional,2017,Total U.S.
2017-11-26,1.720000029,283913.3125,77759.92969,204612.1563,978.289978,673887.4375,organic,2017,Total U.S.
2017-12-03,1.090000033,23236762,11746980,10905968,583801,10587491,conventional,2017,Total U.S.
2017-12-03,1.620000005,370203.1875,99317.88281,269450.8438,1108.199951,749121.8125,organic,2017,Total U.S.
2017-12-10,1.029999971,24002160,11943915,11659898,398348.5625,11632752,conventional,2017,Total U.S.
2017-12-10,1.539999962,353836.4375,94279.25781,258003.9844,1003.840027,863843.9375,organic,2017,Total U.S.
2017-12-17,1.070000052,21212922,10704214,9934618,574089.3125,9544845,conventional,2017,Total U.S.
2017-12-17,1.570000052,344935.0625,94905.85938,248498.7344,982.4500122,803682.125,organic,2017,Total U.S.
2017-12-24,1.179999948,19537940,10027319,8964247,546373.8125,9564409,conventional,2017,Total U.S.
2017-12-24,1.639999986,351712.5,103199.5469,247166.0781,1143.569946,828217.625,organic,2017,Total U.S.
2017-12-31,0.980000019,26951916,13109617,13197461,644837.5625,11315426,conventional,2017,Total U.S.
2017-12-31,1.519999981,370065.4375,120545.7578,248123.5625,1279.47998,873874.625,organic,2017,Total U.S.
2018-01-01,0.980000019,26951916,13109617,13197461,644837.5625,11315426,conventional,2018,Total U.S.
2018-01-01,1.519999981,370065.4375,120545.7578,248123.5625,1279.47998,873874.625,organic,2018,Total U.S.
2018-01-07,1.129999995,25190046,13730993,10781339,677714.875,11513110,conventional,2018,Total U.S.
2018-01-07,1.50999999,427471.4688,129541.4297,296490.2813,1289.069946,1089861.25,organic,2018,Total U.S.
2018-01-14,1.200000048,25119924,12600918,11866198,652808.375,12180021,conventional,2018,Total U.S.
2018-01-14,1.590000033,471057.3125,145680.625,323669.8438,1580.01001,1005593.75,organic,2018,Total U.S.
2018-01-21,1.080000043,29077362,14218844,13929702,928815.125,13862460,conventional,2018,Total U.S.
2018-01-21,1.629999995,369578.375,108705.2813,259172.125,1490.02002,914409.25,organic,2018,Total U.S.
2018-01-28,1.090000033,27247658,14551800,12119885,575974.75,12923982,conventional,2018,Total U.S.
2018-01-28,1.610000014,400119.5938,118616.1719,280080.3438,1270.609985,936859.5,organic,2018,Total U.S.
2018-02-04,0.870000005,43132512,21620180,20445502,1066830.25,19373134,conventional,2018,Total U.S.
2018-02-04,1.529999971,407598.5625,117922.5234,287724.625,1703.52002,977084.8125,organic,2018,Total U.S.
2018-02-11,0.970000029,28065380,15870678,11541845,652856.5625,15102427,conventional,2018,Total U.S.
2018-02-11,1.559999943,371362.4375,98465.25781,270798.2813,1839.800049,945638,organic,2018,Total U.S.
2018-02-18,1.080000043,24307640,13262751,10491918,552969.75,12402248,conventional,2018,Total U.S.
2018-02-18,1.519999981,928688,246515.3438,680037.4375,1905.459961,886241.9375,organic,2018,Total U.S.
2018-02-25,1.059999943,24969652,13829858,10415464,724330.1875,15051877,conventional,2018,Total U.S.
2018-02-25,1.570000052,465381.0625,122912.9688,340374.8438,1063.319946,994471.5,organic,2018,Total U.S.
2018-03-04,1.070000052,26300602,14439547,11289307,571747.75,14440612,conventional,2018,Total U.S.
2018-03-04,1.519999981,534559.0625,142345.0313,390129.5,1225.969971,1099871.625,organic,2018,Total U.S.
2018-03-11,1.090000033,25554710,14089091,10758039,707578.8125,14894894,conventional,2018,Total U.S.
2018-03-11,1.519999981,539613.375,129169.7188,408763.5,1401.869995,1124621.5,organic,2018,Total U.S.
2018-03-18,1.049999952,25413822,13707390,11061052,645380.875,15972492,conventional,2018,Total U.S.
2018-03-18,1.539999962,617152.75,170801.8438,444949.6875,1045.380005,1058651.5,organic,2018,Total U.S.
2018-03-25,1.029999971,27015312,14130799,12125711,758801.125,16394524,conventional,2018,Total U.S.
2018-03-25,1.549999952,466106.125,121007.9375,342853.0938,1070.23999,1093861.125,organic,2018,Total U.S.
2018-04-01,1.100000024,24944214,13467728,10744041,732443.875,16165475,conventional,2018,Total U.S.
2018-04-01,1.549999952,529739.25,142018.1563,385226.8125,1519.380005,1104466.75,organic,2018,Total U.S.
2018-04-08,1.039999962,27188470,13410252,13040703,737515.625,15775597,conventional,2018,Total U.S.
2018-04-08,1.549999952,466833.4375,133437.3438,331037.4063,1687.449951,1098382.25,organic,2018,Total U.S.
2018-04-15,1.029999971,30009412,15307339,13807126,894946.4375,17089266,conventional,2018,Total U.S.
2018-04-15,1.50999999,478986.0938,133729.75,343301.4063,1630,1205016.875,organic,2018,Total U.S.
2018-04-22,1.039999962,27954540,14522578,12709403,722558.875,16359440,conventional,2018,Total U.S.
2018-04-22,1.5,588148.4375,172008.1875,414972.25,1099.319946,1174509,organic,2018,Total U.S.
2018-04-29,1.070000052,28238176,14254037,13240109,744030.0625,15618583,conventional,2018,Total U.S.
2018-04-29,1.549999952,508021.125,153751.1719,352293.1875,1820.380005,1174781.75,organic,2018,Total U.S.
2018-05-06,0.889999986,42090772,21137400,19900872,1052499.125,21625372,conventional,2018,Total U.S.
2018-05-06,1.549999952,454289.375,140895.9063,311885.5938,1342.73999,1099216.375,organic,2018,Total U.S.
2018-05-13,1,28559588,15432480,12367252,759855.75,17811658,conventional,2018,Total U.S.
2018-05-13,1.529999971,517222.4375,155886.875,358982.7188,1957.660034,1111090.625,organic,2018,Total U.S.
2018-05-20,1.019999981,28219498,15391298,12092089,736111.9375,16239299,conventional,2018,Total U.S.
2018-05-20,1.50999999,491127.8125,136748.9531,339512.9375,2332.580078,1182749.625,organic,2018,Total U.S.
2018-05-27,1.029999971,29987322,15644844,13548819,793658.5,17117992,conventional,2018,Total U.S.
2018-05-27,1.419999957,735817.625,181149.4063,348179.7188,2397.780029,1373724,organic,2018,Total U.S.
2018-06-03,1.070000052,28681660,15241658,12611265,828738,16023378,conventional,2018,Total U.S.
2018-06-03,1.450000048,803531.5,209631.9531,394164.1875,2382.73999,1311045.375,organic,2018,Total U.S.
2018-06-10,1.029999971,30395550,15949807,13691956,753786.1875,15217823,conventional,2018,Total U.S.
2018-06-10,1.519999981,557202,148182.0156,286902.5313,2235.22998,1182638.5,organic,2018,Total U.S.
2018-06-17,1.090000033,28596346,14909831,12904473,782043.125,15412738,conventional,2018,Total U.S.
2018-06-17,1.409999967,850719.875,200044.0781,366668.2188,2194.76001,1159167.875,organic,2018,Total U.S.
2018-06-24,1.039999962,28471516,14643774,12717017,1110724,16271234,conventional,2018,Total U.S.
2018-06-24,1.5,562386.6875,163841.2969,289770.8125,2323.169922,1071575.5,organic,2018,Total U.S.
2018-07-01,1.049999952,28490616,14978440,12542938,969238.9375,17082122,conventional,2018,Total U.S.
2018-07-01,1.559999943,476837.625,151294.4063,317193.625,2514.199951,1100184.875,organic,2018,Total U.S.
2018-07-08,1.029999971,29977832,14624444,14184133,1169255.625,17870358,conventional,2018,Total U.S.
2018-07-08,1.570000052,497172.5,153518.5938,341813.375,1115.900024,1092704.875,organic,2018,Total U.S.
2018-07-15,1.070000052,26491286,13457480,12125208,908599.125,16635487,conventional,2018,Total U.S.
2018-07-15,1.580000043,506431.1875,155018.2656,349923,1277.099976,1062513.75,organic,2018,Total U.S.
2018-07-22,1.100000024,25932984,12371333,12486291,1075361.875,15973932,conventional,2018,Total U.S.
2018-07-22,1.570000052,410345.5313,107255.3203,300674.5313,2224.459961,1101682.25,organic,2018,Total U.S.
2018-07-29,1.120000005,25241446,11801093,12818315,622037.5625,15271337,conventional,2018,Total U.S.
2018-07-29,1.590000033,445833.2188,119851.1484,323668.0938,2166.070068,1004974.688,organic,2018,Total U.S.
2018-08-05,1.149999976,24714706,12286513,11712661,715531.9375,14712961,conventional,2018,Total U.S.
2018-08-05,1.549999952,423642.0313,118782.5,302662.9688,2121.030029,1113399.125,organic,2018,Total U.S.
2018-08-12,1.120000005,25587568,12048458,12657831,881278.75,15314383,conventional,2018,Total U.S.
2018-08-12,1.639999986,445728.1563,143014.4531,300616.0938,2028.02002,941458.75,organic,2018,Total U.S.
2018-08-19,1.129999995,24760290,12009246,11634725,1116318.5,15975443,conventional,2018,Total U.S.
2018-08-19,1.639999986,452571.3438,152939.8906,297706.1563,1745.310059,948992.75,organic,2018,Total U.S.
2018-08-26,1.220000029,23156614,11171123,11286480,699010.1875,13711361,conventional,2018,Total U.S.
2018-08-26,1.649999976,479658.0938,166581.3281,311652.3125,1248.170044,965140.1875,organic,2018,Total U.S.
2018-09-02,1.289999962,22575158,10916803,10880826,777528,13594004,conventional,2018,Total U.S.
2018-09-02,1.710000038,490402.0625,184937.5938,304181.8125,1242.459961,1066108.625,organic,2018,Total U.S.
2018-09-09,1.24000001,23785968,11028194,11898526,859246.5,13698287,conventional,2018,Total U.S.
2018-09-09,1.700000048,442020.4375,161144.7188,278782.125,1961.650024,1075193.25,organic,2018,Total U.S.
2018-09-16,1.220000029,22058716,11598587,9716277,743851.125,13551240,conventional,2018,Total U.S.
2018-09-16,1.700000048,419419.3438,149479.5156,268279.6875,1517.619995,1029631.688,organic,2018,Total U.S.
2018-09-23,1.190000057,21648228,10635595,10368078,644554.3125,13218054,conventional,2018,Total U.S.
2018-09-23,1.679999948,407487.5625,138270.9844,268164.0625,962.5700073,1032428,organic,2018,Total U.S.
2018-09-30,1.100000024,22381902,11693993,10028231,659678.6875,15206631,conventional,2018,Total U.S.
2018-09-30,1.669999957,382146.2813,127827.4766,253467.1719,772.710022,1137180.25,organic,2018,Total U.S.
2018-10-07,1.080000043,22947276,11931877,10220788,794611.3125,15114483,conventional,2018,Total U.S.
2018-10-07,1.629999995,392191.5938,121600.3203,269683,861.5999756,1169439.5,organic,2018,Total U.S.
2018-10-14,1.080000043,22290266,11397965,10293294,599007.5,14579294,conventional,2018,Total U.S.
2018-10-14,1.570000052,356509.8438,123311.8672,232505.1406,643.460022,1183773,organic,2018,Total U.S.
2018-10-21,1.129999995,20452326,10104601,9817026,530699,13550209,conventional,2018,Total U.S.
2018-10-21,1.519999981,344689.6563,113379.25,230647.4063,623.3300171,1154060.375,organic,2018,Total U.S.
2018-10-28,1.00999999,23536880,12142265,10845124,549490.8125,15865346,conventional,2018,Total U.S.
2018-10-28,1.5,367828.2188,120534.75,246729.25,511.8900146,1123404.125,organic,2018,Total U.S.
2018-11-04,1.00999999,23141086,12420772,10192035,528277.875,15222197,conventional,2018,Total U.S.
2018-11-04,1.5,391610.5625,133539.4531,257419.2656,539.3900146,1044632.75,organic,2018,Total U.S.
2018-11-11,1,24344038,13355864,10385141,603032.8125,14698246,conventional,2018,Total U.S.
2018-11-11,1.49000001,399205.4688,147086.4531,251477.5469,559.5200195,1135599.25,organic,2018,Total U.S.
2018-11-18,1.139999986,17488162,9719229,7271528.5,497404.3438,12382973,conventional,2018,Total U.S.
2018-11-18,1.539999962,537347.3125,212734.0781,323987.8438,625.4099731,1114929,organic,2018,Total U.S.
2018-11-25,1.25,13564651,7140335.5,6021450,402865.8125,8290842.5,conventional,2018,Total U.S.
2018-11-25,1.659999967,374222.6875,140817.1406,232897.5781,449.8299866,786164.9375,organic,2018,Total U.S.
2018-12-02,1.220000029,17501252,9516477,7462866,521910.0313,10151173,conventional,2018,Total U.S.
2018-12-02,1.580000043,349372.4063,118442.2891,230167.5625,748.8300171,893381.8125,organic,2018,Total U.S.
2019-01-07,1.019999981,27161008,14377053,11890233,893721.125,17588700,conventional,2019,Total U.S.
2019-01-07,1.470000029,435384.625,144293.5469,286237.6563,4849.649902,1270752.25,organic,2019,Total U.S.
2019-01-13,0.970000029,29685586,15500569,13443607,741410.1875,18402854,conventional,2019,Total U.S.
2019-01-13,1.480000019,399392.8438,143351.5469,251981.5469,4046.98999,1218814.125,organic,2019,Total U.S.
2019-01-20,0.99000001,28625380,13843021,13453612,1328746.5,18519884,conventional,2019,Total U.S.
2019-01-20,1.519999981,411110.6563,148018.0938,255799,7280.379883,1235928.125,organic,2019,Total U.S.
2019-01-27,1.029999971,26415348,14531450,11053096,830802,17159462,conventional,2019,Total U.S.
2019-01-27,1.460000038,530947.9375,216491.6875,310078.0313,4356.089844,1147575.875,organic,2019,Total U.S.
2019-02-03,0.839999974,38978528,19498920,17887806,1591800.25,23472988,conventional,2019,Total U.S.
2019-02-03,1.370000005,411040.2813,153985.9375,253361.9531,3674.580078,1175379.875,organic,2019,Total U.S.
2019-02-10,0.910000026,27904656,15056413,12025541,822702.25,18798328,conventional,2019,Total U.S.
2019-02-10,1.370000005,480583.0313,202717.7031,273431.1563,4411.75,1206037,organic,2019,Total U.S.
2019-02-17,0.959999979,26251722,13572742,11372877,1306103,16413253,conventional,2019,Total U.S.
2019-02-17,1.450000048,374633.3438,138610.375,232462.6563,3433.610107,1035769.25,organic,2019,Total U.S.
2019-02-24,0.980000019,26631388,13423017,12170264,1038105.25,17051178,conventional,2019,Total U.S.
2019-02-24,1.450000048,433570.0313,137640.8438,290983.75,4624.459961,1167471.5,organic,2019,Total U.S.
2019-03-03,1,26738754,14607959,11158681,972115.1875,17663670,conventional,2019,Total U.S.
2019-03-03,1.419999957,505821,167282.625,334637.9688,3767.620117,1293521.625,organic,2019,Total U.S.
2019-03-10,0.980000019,27392450,14299259,12096367,996823.6875,18799554,conventional,2019,Total U.S.
2019-03-10,1.409999967,396158.625,126515.7109,265707.125,3863.800049,1261110.125,organic,2019,Total U.S.
2019-03-17,0.939999998,28147248,15417243,11325570,1404434.5,20597428,conventional,2019,Total U.S.
2019-03-17,1.409999967,540811.625,189563.8906,347779.5,3366.120117,1131334.375,organic,2019,Total U.S.
2019-03-24,0.99000001,28335792,14147438,13174261,1014092.813,18733012,conventional,2019,Total U.S.
2019-03-24,1.379999995,472648.0938,154393.2656,291309.6563,26888.60938,1163044.125,organic,2019,Total U.S.
2019-03-31,0.99000001,26354038,13981629,11271303,1101105.75,19007284,conventional,2019,Total U.S.
2019-03-31,1.440000057,455399,157661.25,294573.5313,3063.72998,1074187,organic,2019,Total U.S.
2019-04-07,0.970000029,28709586,14218226,12998359,1493001,20597402,conventional,2019,Total U.S.
2019-04-07,1.470000029,469084.7188,183524.0156,281682.5,3497.419922,1078539.625,organic,2019,Total U.S.
2019-04-14,1.049999952,27045100,13116579,12746907,1181613.5,18911700,conventional,2019,Total U.S.
2019-04-14,1.409999967,727336.3125,310297.875,410932.5313,5813.060059,1128177.125,organic,2019,Total U.S.
2019-04-21,1.269999981,22217166,11457331,9683822,1076012.125,16792814,conventional,2019,Total U.S.
2019-04-21,1.700000048,480530.6563,157817.125,317961.4688,4693.069824,949314.8125,organic,2019,Total U.S.
2019-04-28,1.370000005,21500054,11547044,9044580,908429.4375,13723550,conventional,2019,Total U.S.
2019-04-28,1.879999995,402168.4063,139548.7188,256526.125,6059.109863,872724.5,organic,2019,Total U.S.
2019-05-05,1.220000029,30128188,15439382,13655551,1033255.438,19085498,conventional,2019,Total U.S.
2019-05-05,1.840000033,397323.3438,132697.25,259219.2188,5305.080078,921604.9375,organic,2019,Total U.S.
2019-05-12,1.24000001,25334174,13040338,11403252,890220.6875,17726802,conventional,2019,Total U.S.
2019-05-12,1.730000019,362846.375,118654.6797,238669.6875,5496.799805,1034822.375,organic,2019,Total U.S.
2019-05-19,1.289999962,22739632,11718600,10111449,909583.8125,15569630,conventional,2019,Total U.S.
2019-05-19,1.769999981,351663.3438,116660.4922,230157.5469,4769.72998,916565.75,organic,2019,Total U.S.
2019-05-26,1.309999943,23154284,11623030,10706873,824382.0625,17360586,conventional,2019,Total U.S.
2019-05-26,1.75999999,376197.6875,124635.4531,246675.9375,4532.339844,1091367.25,organic,2019,Total U.S.
2019-06-02,1.230000019,23428396,11420786,11004957,1002653.75,19683090,conventional,2019,Total U.S.
2019-06-02,1.590000033,388495.6563,135882.5469,248081.4063,4350.839844,1193874.125,organic,2019,Total U.S.
2019-06-09,1.220000029,23790422,11656650,11308619,825153.375,19321412,conventional,2019,Total U.S.
2019-06-09,1.629999995,355543.2813,117688.9375,232232.1719,5414.310059,1123905.375,organic,2019,Total U.S.
2019-06-16,1.320000052,21939902,10842298,10280897,816707.625,17281534,conventional,2019,Total U.S.
2019-06-16,1.75999999,357673.7188,122831.2969,226798.4844,7862.439941,1019281,organic,2019,Total U.S.
2019-06-23,1.340000033,21358096,10625893,9968046,764157.25,17270092,conventional,2019,Total U.S.
2019-06-23,1.850000024,349643.125,113819.9063,230984.7031,4703.629883,933299.75,organic,2019,Total U.S.
2019-06-30,1.370000005,21028422,9799557,10371744,857120.3125,17006980,conventional,2019,Total U.S.
2019-06-30,1.840000033,352924.625,107421.5,239833.1563,5669.950195,1130349.75,organic,2019,Total U.S.
2019-07-07,1.460000038,22435258,10153137,11262187,1019933.875,16447902,conventional,2019,Total U.S.
2019-07-07,1.950000048,367631.125,106701.2422,257572.4688,3346.659912,1025248.875,organic,2019,Total U.S.
2019-07-14,1.470000029,19607276,9173283,9679714,754279.3125,15338201,conventional,2019,Total U.S.
2019-07-14,1.99000001,321886.8125,106370.4922,209820.625,5606.100098,915082.375,organic,2019,Total U.S.
2019-07-21,1.5,18837600,8971164,9009256,857181.375,15016634,conventional,2019,Total U.S.
2019-07-21,2.039999962,310386.9688,112645.9063,193024.7031,4678.47998,874434.5625,organic,2019,Total U.S.
2019-07-28,1.470000029,19287654,9360276,8978734,948645.4375,15439788,conventional,2019,Total U.S.
2019-07-28,2.049999952,314825.625,120671.4531,188895.125,5160.319824,826971.3125,organic,2019,Total U.S.
2019-08-04,1.409999967,19674180,10031522,8853237,789420.875,16077701,conventional,2019,Total U.S.
2019-08-04,2.019999981,312956.0625,117643.3125,190284.1406,4949.660156,935181.25,organic,2019,Total U.S.
2019-08-11,1.340000033,19661462,9588931,9165179,907351.625,17745238,conventional,2019,Total U.S.
2019-08-11,1.970000029,307028.75,114875.75,186666.9531,5449.669922,958404.3125,organic,2019,Total U.S.
2019-08-18,1.320000052,20119476,10284042,9054932,780501.9375,17306204,conventional,2019,Total U.S.
2019-08-18,1.75,293768.4375,120019.7813,170612.1875,3136.47998,1185102.875,organic,2019,Total U.S.
2019-08-25,1.230000019,20989982,11369008,8786181,834792.3125,18350270,conventional,2019,Total U.S.
2019-08-25,1.779999971,288382.5938,123373.2031,160798.5469,4141.009766,1102033.25,organic,2019,Total U.S.
2019-09-01,1.230000019,21387834,10872366,9755444,760024.3125,18636526,conventional,2019,Total U.S.
2019-09-01,1.799999952,293984.2813,120525.1875,169115.6875,4324.040039,1021189.438,organic,2019,Total U.S.
2019-09-08,1.230000019,21046514,11313320,8923953,809241,17710660,conventional,2019,Total U.S.
2019-09-08,1.710000038,294373.2188,121054.2734,168553.8125,4729.72998,1156049.75,organic,2019,Total U.S.
2019-09-15,1.210000038,20220292,10684605,8996308,539377.5,18561778,conventional,2019,Total U.S.
2019-09-15,1.610000014,276611.2813,119769.2031,152716.9219,4099.339844,1255802.25,organic,2019,Total U.S.
2019-09-22,1.200000048,19654614,10297740,8794973,561900.625,17478036,conventional,2019,Total U.S.
2019-09-22,1.610000014,282697.375,124185.6328,154269.3906,4217.080078,1319399.625,organic,2019,Total U.S.
2019-09-29,1.149999976,20608434,10290944,9755175,562315,18456084,conventional,2019,Total U.S.
2019-09-29,1.629999995,253075.2344,114326.1328,135042.7813,3685.219971,1310529.5,organic,2019,Total U.S.
2019-10-06,1.120000005,19745810,9757039,9155131,833639.75,19733974,conventional,2019,Total U.S.
2019-10-06,1.549999952,266295.1563,105261.9297,157260.625,3701.620117,1292641.5,organic,2019,Total U.S.
2019-10-13,1.110000014,20508418,10329901,9467626,710891.625,18259750,conventional,2019,Total U.S.
2019-10-13,1.519999981,248606.625,87747.63281,157542.4531,3191.51001,1260595.375,organic,2019,Total U.S.
2019-10-20,1.070000052,19099044,9670776,8752202,675093.3125,19378276,conventional,2019,Total U.S.
2019-10-20,1.470000029,226076.0156,80886.54688,140954.7344,4176.529785,1227185.25,organic,2019,Total U.S.
2019-10-27,1.039999962,19718318,10769297,8331285,617736.875,19398114,conventional,2019,Total U.S.
2019-10-27,1.330000043,231076.7344,85560.70313,142065.5,3424.639893,1505098.875,organic,2019,Total U.S.
2019-11-03,1.039999962,18810862,10376833,7835071.5,598957.75,18518674,conventional,2019,Total U.S.
2019-11-03,1.379999995,233589.0938,94248.65625,135342.4531,3894.800049,1392969.25,organic,2019,Total U.S.
2019-11-10,1.00999999,19993316,10717154,8561348,714813,19068764,conventional,2019,Total U.S.
2019-11-10,1.570000052,223075,99982,119282,3709,1175290,organic,2019,Total U.S.
2019-11-17,1.019999981,19120408,10859987,7674135,586287,18763524,conventional,2019,Total U.S.
2019-11-17,1.529999971,301143,142289,155911,2867,1110210,organic,2019,Total U.S.
2019-11-24,1.059999943,17704504,9568975,7488155,647375,16926732,conventional,2019,Total U.S.
2019-11-24,1.570000052,209379,85254,119582,4388,994385,organic,2019,Total U.S.
2019-12-01,1.049999952,16114990,9291631,6238096,585262,15204064,conventional,2019,Total U.S.
