_date,average_price,total_volume,_4046,_4225,_4770,total_bags,type,year,geography
31/05/2015,1.16,181469.92,77231.53,60701.02,43537.37,80818.61,conventional,2015,Raleigh/Greensboro
31/05/2015,1.6,6707.33,244.24,5424.93,1038.16,2507.04,organic,2015,Raleigh/Greensboro
31/05/2015,1.02,212044.5,102486.76,98090.75,11466.99,58556.59,conventional,2015,Richmond/Norfolk
31/05/2015,1.13,7067.53,232.65,6403.66,431.22,3025.38,organic,2015,Richmond/Norfolk
31/05/2015,1.06,98974.91,57819.4,41122.46,33.05,34881.28,conventional,2015,Roanoke
31/05/2015,0.98,12284.16,118.86,12165.3,0,5832.6,organic,2015,Roanoke
31/05/2015,1.17,389939.31,156719.55,219047.4,14172.36,45784.54,conventional,2015,Sacramento
31/05/2015,1.62,10230.99,5542.33,4688.66,0,199.72,organic,2015,Sacramento
31/05/2015,0.9,525978.97,358147.99,153680.36,14150.62,43435.79,conventional,2015,San Diego
31/05/2015,1.49,9829.45,2933.55,6895.9,0,1111.4,organic,2015,San Diego
31/05/2015,1.29,688026.97,192708.56,469208.86,26109.55,76087.42,conventional,2015,San Francisco
31/05/2015,1.54,24568.97,15942.89,8626.08,0,12.49,organic,2015,San Francisco
31/05/2015,1.12,444018.48,244319.84,185303.96,14394.68,99889.7,conventional,2015,Seattle
31/05/2015,1.65,52315.22,11101.07,41130.51,83.64,1507.71,organic,2015,Seattle
31/05/2015,1.13,246641.32,185323.63,43301.71,18015.98,76250.04,conventional,2015,South Carolina
31/05/2015,2.02,2608.6,613.01,1454.84,540.75,797.3,organic,2015,South Carolina
31/05/2015,0.74,5671816.79,4136440.91,1501302.47,34073.41,678140.86,conventional,2015,South Central
31/05/2015,1.41,38250.19,33589.51,4660.68,0,13498.46,organic,2015,South Central
31/05/2015,1.17,2281533.52,2048880.09,206982.3,25671.13,602974.22,conventional,2015,Southeast
31/05/2015,1.81,19453.97,12021.01,6624.46,808.5,9793.93,organic,2015,Southeast
31/05/2015,1.08,69672.6,42027.99,24334.27,3310.34,12797.1,conventional,2015,Spokane
31/05/2015,1.55,4478.56,860.47,3616.2,1.89,60.8,organic,2015,Spokane
31/05/2015,1.16,186059.05,147104.98,38945.34,8.73,61136.57,conventional,2015,St. Louis
31/05/2015,2.06,3527.97,1430.26,2097.71,0,234.09,organic,2015,St. Louis
31/05/2015,1.36,35774.17,744.02,34985.62,44.53,29065.41,conventional,2015,Syracuse
31/05/2015,1.81,122.82,0,122.82,0,2398.05,organic,2015,Syracuse
31/05/2015,1.22,199967.03,181641.14,18121.91,203.98,73642.93,conventional,2015,Tampa
31/05/2015,1.72,949.14,943.29,5.85,0,1142.28,organic,2015,Tampa
31/05/2015,1.03,28007155.7,15503613.33,11599634.02,903908.35,5713003.39,conventional,2015,Total U.S.
31/05/2015,1.58,545385.91,205250.19,333300.63,6835.09,171556.8,organic,2015,Total U.S.
31/05/2015,0.93,5059003.76,3094129.71,1835735,129139.05,815978.6,conventional,2015,West
31/05/2015,1.53,208422.94,84137.69,124169.28,115.97,42652.02,organic,2015,West
31/05/2015,0.74,776090.55,626724.73,124037.26,25328.56,110954.6,conventional,2015,West Tex/New Mexico
31/05/2015,1.39,10679.34,5389.41,5289.93,0,3288.84,organic,2015,West Tex/New Mexico
07/06/2015,1.07,99967.85,656.71,99220.82,90.32,22775.21,conventional,2015,Albany
07/06/2015,1.93,151.26,25.6,125.66,0,1395.77,organic,2015,Albany
07/06/2015,0.99,478718.77,455565.92,22414.17,738.68,72290.28,conventional,2015,Atlanta
07/06/2015,1.74,3332.11,1467.61,1864.5,0,763.94,organic,2015,Atlanta
07/06/2015,1.26,569257.45,62585.45,462951.05,43720.95,225052.84,conventional,2015,Baltimore/Washington
07/06/2015,1.71,9718.9,5560.86,3115.87,1042.17,4089.81,organic,2015,Baltimore/Washington
07/06/2015,1.12,75138.73,61245.49,7237.55,6655.69,5612.56,conventional,2015,Boise
07/06/2015,2.24,1265,2.63,1262.37,0,116.67,organic,2015,Boise
07/06/2015,1.25,425134.58,4034.11,421007.42,93.05,137408.28,conventional,2015,Boston
07/06/2015,2,1267.52,67.78,1199.74,0,2373.48,organic,2015,Boston
07/06/2015,1.38,58917.44,779.02,57999.61,138.81,71990.67,conventional,2015,Buffalo/Rochester
07/06/2015,1.8,213.22,45.84,167.38,0,4563.82,organic,2015,Buffalo/Rochester
07/06/2015,0.98,5695974.22,3614314.44,1860329.3,221330.48,678868.68,conventional,2015,California
07/06/2015,1.67,102012.29,49301.79,52704.34,6.16,12393.86,organic,2015,California
07/06/2015,1.15,127329.74,43524.21,45226.73,38578.8,72650.56,conventional,2015,Charlotte
07/06/2015,2.02,2816.39,278.55,1378.4,1159.44,1553.03,organic,2015,Charlotte
07/06/2015,1.24,719003.83,51410.51,544663.98,122929.34,105212.4,conventional,2015,Chicago
07/06/2015,1.85,19182.91,857.74,18325.17,0,453.33,organic,2015,Chicago
07/06/2015,1.07,171591.93,10630.01,146360.2,14601.72,63389.74,conventional,2015,Cincinnati/Dayton
07/06/2015,1.46,11613.1,209.83,11403.27,0,1280.59,organic,2015,Cincinnati/Dayton
07/06/2015,1.03,154503.64,92110.97,33225.37,29167.3,33480.24,conventional,2015,Columbus
07/06/2015,1.21,3042.73,322.05,2720.68,0,2985.7,organic,2015,Columbus
07/06/2015,0.73,1121616.89,788982.74,319283.75,13350.4,133958.89,conventional,2015,Dallas/Ft. Worth
07/06/2015,1.35,7308.59,6952.15,356.44,0,1710.41,organic,2015,Dallas/Ft. Worth
07/06/2015,1.11,624808.52,167992.06,439309.16,17507.3,158078.11,conventional,2015,Denver
07/06/2015,1.44,16705.56,11955.6,4701.62,48.34,14185.37,organic,2015,Denver
07/06/2015,0.97,371435.66,153214.87,87106.49,131114.3,76377.86,conventional,2015,Detroit
07/06/2015,1.28,9041.27,750.88,8290.39,0,3324.93,organic,2015,Detroit
07/06/2015,1.14,151564.11,6926.42,134230.11,10407.58,61035,conventional,2015,Grand Rapids
07/06/2015,1.7,555.83,37.44,518.39,0,527.2,organic,2015,Grand Rapids
07/06/2015,1.13,2859984.6,689242.14,1723625.04,447117.42,742128.19,conventional,2015,Great Lakes
07/06/2015,1.55,62498.14,4002.95,58492.04,3.15,19447.21,organic,2015,Great Lakes
07/06/2015,1.21,180213.77,40587.95,138950.26,675.56,85424.65,conventional,2015,Harrisburg/Scranton
07/06/2015,1.84,157.56,35.17,122.39,0,3327.98,organic,2015,Harrisburg/Scranton
07/06/2015,1.29,285940.48,4435.64,281285.58,219.26,67534.04,conventional,2015,Hartford/Springfield
07/06/2015,2.34,3065.18,276.38,2787.48,1.32,413.07,organic,2015,Hartford/Springfield
07/06/2015,0.72,1044495.18,675888.37,364707.14,3899.67,127682.54,conventional,2015,Houston
07/06/2015,1.19,10107.19,9794.34,312.85,0,666.67,organic,2015,Houston
07/06/2015,1.28,107551.56,16121.1,80781.48,10648.98,48179.03,conventional,2015,Indianapolis
07/06/2015,1.45,996.44,54.91,941.53,0,1008.68,organic,2015,Indianapolis
07/06/2015,0.98,146476.58,132109.76,13656.8,710.02,43920.22,conventional,2015,Jacksonville
07/06/2015,1.64,3372.13,3240.32,118.98,12.83,743.33,organic,2015,Jacksonville
07/06/2015,1.02,264627.69,146782.32,112611.12,5234.25,71065.39,conventional,2015,Las Vegas
07/06/2015,1.43,9517.48,5155.39,4362.09,0,1286.89,organic,2015,Las Vegas
07/06/2015,0.84,2876126.81,2356669.17,447751.9,71705.74,385717.6,conventional,2015,Los Angeles
07/06/2015,1.42,33812.3,14739.99,19066.01,6.3,10222.46,organic,2015,Los Angeles
07/06/2015,1.01,75087.21,8145.6,62401.26,4540.35,23778.3,conventional,2015,Louisville
07/06/2015,1.24,986.18,14.16,972.02,0,1313.56,organic,2015,Louisville
07/06/2015,0.99,564276.61,503235.62,60937,103.99,119601.11,conventional,2015,Miami/Ft. Lauderdale
07/06/2015,1.75,1105.37,1085.62,19.75,0,988.99,organic,2015,Miami/Ft. Lauderdale
07/06/2015,1.14,2141839.64,724315.73,1217522.42,200001.49,776459.27,conventional,2015,Midsouth
07/06/2015,1.47,45910.26,7938.82,33492.63,4478.81,38767.3,organic,2015,Midsouth
07/06/2015,0.96,149187.67,128293.7,10385.79,10508.18,40282.52,conventional,2015,Nashville
07/06/2015,1.25,3533.57,316.05,3217.52,0,3191.47,organic,2015,Nashville
07/06/2015,0.99,195569.65,186502.94,8769.22,297.49,93290.27,conventional,2015,New Orleans/Mobile
07/06/2015,1.54,797.89,773.17,24.72,0,975.55,organic,2015,New Orleans/Mobile
07/06/2015,1.32,1374873.4,24734.98,1347902.88,2235.54,356187.72,conventional,2015,New York
07/06/2015,2.31,12847.86,2746.38,9225.5,875.98,2885.7,organic,2015,New York
07/06/2015,1.27,3533247.02,109587.85,3416600.27,7058.9,1188680.28,conventional,2015,Northeast
07/06/2015,2.02,23070.4,4853.51,17359.72,857.17,34574.62,organic,2015,Northeast
07/06/2015,1.17,316442.42,2096.21,314308.78,37.43,110774.35,conventional,2015,Northern New England
07/06/2015,1.92,853.05,4.87,848.18,0,7238.17,organic,2015,Northern New England
07/06/2015,0.98,305495.84,271323.04,33611.14,561.66,86061.13,conventional,2015,Orlando
07/06/2015,1.81,1761.12,1715.44,45.68,0,1073.33,organic,2015,Orlando
07/06/2015,1.35,343878.61,17117.86,325420.87,1339.88,132948.73,conventional,2015,Philadelphia
07/06/2015,1.94,1844.58,608.81,1221.46,14.31,3198.5,organic,2015,Philadelphia
07/06/2015,0.52,1335087.32,1130917.54,199669.94,4499.84,122272.51,conventional,2015,Phoenix/Tucson
07/06/2015,1.54,11782.09,10264,1518.09,0,2058.83,organic,2015,Phoenix/Tucson
07/06/2015,1.33,47033.43,1734.03,43816.5,1482.9,37523.11,conventional,2015,Pittsburgh
07/06/2015,1.57,707.19,687.05,20.14,0,1019.77,organic,2015,Pittsburgh
07/06/2015,1.04,1669982.15,1207877.63,445069.67,17034.85,356482.08,conventional,2015,Plains
07/06/2015,1.9,21404.78,4282.27,17080.62,41.89,8623.22,organic,2015,Plains
07/06/2015,1.16,453116.1,194122.57,239758.46,19235.07,90828.09,conventional,2015,Portland
07/06/2015,1.96,26255.5,9745.48,16510.02,0,608.92,organic,2015,Portland
07/06/2015,1.14,176602.63,73208,61502.61,41892.02,83374.53,conventional,2015,Raleigh/Greensboro
07/06/2015,1.66,3840.35,158.41,2909.31,772.63,3436.67,organic,2015,Raleigh/Greensboro
07/06/2015,1.02,186062.85,84737.37,90992.27,10333.21,62583.4,conventional,2015,Richmond/Norfolk
07/06/2015,1.24,4522.32,290.65,3796.02,435.65,4684.73,organic,2015,Richmond/Norfolk
07/06/2015,1.05,100601.75,58789.36,41702.47,109.92,38863.12,conventional,2015,Roanoke
07/06/2015,1.08,6475.37,145.56,6329.81,0,7227.78,organic,2015,Roanoke
07/06/2015,1.18,381391.42,143063.59,224039.06,14288.77,53695.75,conventional,2015,Sacramento
07/06/2015,1.85,9435.46,4934.71,4500.75,0,122.1,organic,2015,Sacramento
07/06/2015,0.89,557031.84,378749.86,164367.13,13914.85,50436.2,conventional,2015,San Diego
07/06/2015,1.51,9483.88,2793.72,6690.16,0,888.83,organic,2015,San Diego
07/06/2015,1.31,681488.59,167496.15,477146.12,36846.32,77328.49,conventional,2015,San Francisco
07/06/2015,1.96,22865.08,14837.87,8027.21,0,21.79,organic,2015,San Francisco
07/06/2015,1.27,416074.43,194535.45,207213.71,14325.27,78781.52,conventional,2015,Seattle
07/06/2015,2.01,32345.63,10962.3,21345.94,37.39,1059.29,organic,2015,Seattle
07/06/2015,1.04,287564.56,223638.72,46631.18,17294.66,91280.65,conventional,2015,South Carolina
07/06/2015,1.95,2233.1,498.69,1234.91,499.5,1323.6,organic,2015,South Carolina
07/06/2015,0.75,5455677.88,3870043.62,1479527.4,106106.86,778328.56,conventional,2015,South Central
07/06/2015,1.37,40278.93,34890.42,5388.51,0,9255.97,organic,2015,South Central
07/06/2015,0.99,3183579.62,2862823.58,294519.59,26236.45,819542.15,conventional,2015,Southeast
07/06/2015,1.75,19944.36,13382.84,5784.58,776.94,10145.26,organic,2015,Southeast
07/06/2015,1.19,70551.22,40534.99,26271.71,3744.52,9182.63,conventional,2015,Spokane
07/06/2015,1.88,2951.27,899.54,2051.73,0,192.11,organic,2015,Spokane
07/06/2015,1.3,131456.57,92964.49,38450.22,41.86,63211.07,conventional,2015,St. Louis
07/06/2015,1.92,3614.74,1910.2,1704.54,0,277.62,organic,2015,St. Louis
07/06/2015,1.22,42489.27,632.01,41825.39,31.87,27287.24,conventional,2015,Syracuse
07/06/2015,1.77,49.66,0,49.66,0,2095.37,organic,2015,Syracuse
07/06/2015,0.97,331425.45,295793,35164.49,467.96,101726.86,conventional,2015,Tampa
07/06/2015,1.71,981.48,972.08,9.4,0,1293.78,organic,2015,Tampa
07/06/2015,1,30256778.76,16529797.6,12582265.21,1144715.95,6293216.9,conventional,2015,Total U.S.
07/06/2015,1.67,471252.42,200483.4,264482.87,6286.15,169196.17,organic,2015,Total U.S.
07/06/2015,0.92,5716493.63,3451592.61,2145071.52,119829.5,952727.66,conventional,2015,West
07/06/2015,1.74,156133.26,81830.79,74180.44,122.03,35988.75,organic,2015,West
07/06/2015,0.68,915874.44,750594.5,152736.51,12543.43,138123.55,conventional,2015,West Tex/New Mexico
07/06/2015,1.48,9623.36,5337.04,4286.32,0,3740.3,organic,2015,West Tex/New Mexico
14/06/2015,1.32,60628.71,850.58,55400.94,4377.19,29002.59,conventional,2015,Albany
14/06/2015,2.03,290.91,79.45,211.46,0,1251.54,organic,2015,Albany
14/06/2015,1.1,404543.34,386370.5,17701.12,471.72,61261.44,conventional,2015,Atlanta
14/06/2015,1.85,3883.03,1646.73,2236.3,0,601.73,organic,2015,Atlanta
14/06/2015,1.09,705849.64,64005.15,593499.63,48344.86,249197.18,conventional,2015,Baltimore/Washington
14/06/2015,1.61,9719.08,5819.08,2943.69,956.31,4205.03,organic,2015,Baltimore/Washington
14/06/2015,0.99,79807.67,58791.25,17880.43,3135.99,7800.04,conventional,2015,Boise
14/06/2015,2.18,1180.98,19.66,1161.32,0,221.23,organic,2015,Boise
14/06/2015,1.08,532904.38,5104.19,521254.77,6545.42,151442.1,conventional,2015,Boston
14/06/2015,2.03,1090.64,71.77,1018.87,0,1852.54,organic,2015,Boston
14/06/2015,1.34,53902.95,1183.9,48286.51,4432.54,95473.84,conventional,2015,Buffalo/Rochester
14/06/2015,1.83,209.83,71.91,137.92,0,3227.1,organic,2015,Buffalo/Rochester
14/06/2015,0.97,6058461.14,4075881.34,1771908.98,210670.82,683201.17,conventional,2015,California
14/06/2015,1.68,106588.81,51607.99,54937.64,43.18,9733.63,organic,2015,California
14/06/2015,1.15,137269.66,31247.67,64828.77,41193.22,69824.22,conventional,2015,Charlotte
14/06/2015,2.06,2817.85,325.75,1432.84,1059.26,1222.9,organic,2015,Charlotte
14/06/2015,1.21,749172.8,55227.59,586037.06,107908.15,119024.61,conventional,2015,Chicago
14/06/2015,1.87,17678.15,502.87,17175.28,0,696.67,organic,2015,Chicago
14/06/2015,1.05,162877.95,6856.14,145975.24,10046.57,66485.56,conventional,2015,Cincinnati/Dayton
14/06/2015,1.34,12450.74,225.1,12225.64,0,2994.85,organic,2015,Cincinnati/Dayton
14/06/2015,1.01,136697.23,83138.56,33535.09,20023.58,34656.36,conventional,2015,Columbus
14/06/2015,1.5,3402.04,431.69,2970.35,0,1118.33,organic,2015,Columbus
14/06/2015,0.65,1373975.72,1013252.58,353165.21,7557.93,134774.73,conventional,2015,Dallas/Ft. Worth
14/06/2015,1.35,8318.7,7806.7,512,0,1562.95,organic,2015,Dallas/Ft. Worth
14/06/2015,1.16,613274.52,194447.12,401133.25,17694.15,129731.23,conventional,2015,Denver
14/06/2015,1.44,15887.3,11488.79,4348.88,49.63,18107.34,organic,2015,Denver
14/06/2015,1.04,285968.59,136802.87,58418.17,90747.55,86444.91,conventional,2015,Detroit
14/06/2015,1.37,8591.99,623.62,7968.37,0,2164.78,organic,2015,Detroit
14/06/2015,1.07,125773.08,4446.1,116392.81,4934.17,71614.68,conventional,2015,Grand Rapids
14/06/2015,1.8,1135.22,7.2,1128.02,0,436.67,organic,2015,Grand Rapids
14/06/2015,1.12,2696168.72,604782.48,1744519.06,346867.18,815016.42,conventional,2015,Great Lakes
14/06/2015,1.58,63644,3599.24,60044.76,0,17146.46,organic,2015,Great Lakes
14/06/2015,1.13,185198.23,42766.16,140403.76,2028.31,92380.65,conventional,2015,Harrisburg/Scranton
14/06/2015,1.83,263.53,87.55,165.22,10.76,3231.69,organic,2015,Harrisburg/Scranton
14/06/2015,1.15,265190.1,4926.58,253423.88,6839.64,72846.84,conventional,2015,Hartford/Springfield
14/06/2015,2.25,3089.35,123.54,2957.88,7.93,462.31,organic,2015,Hartford/Springfield
14/06/2015,0.62,1368424.87,924661.29,439063.48,4700.1,164984.41,conventional,2015,Houston
14/06/2015,1.21,9704.45,9298.08,406.37,0,760,organic,2015,Houston
14/06/2015,1.15,121206.44,10382.27,97079.96,13744.21,52338.89,conventional,2015,Indianapolis
14/06/2015,1.57,992.94,74.98,917.96,0,1151.06,organic,2015,Indianapolis
14/06/2015,1.2,88512.32,72175.96,13979.81,2356.55,41014.29,conventional,2015,Jacksonville
14/06/2015,1.88,1697.93,1621.33,60.35,16.25,510.95,organic,2015,Jacksonville
14/06/2015,0.88,310921.43,145932.79,161219.75,3768.89,78678.44,conventional,2015,Las Vegas
14/06/2015,1.44,9249.81,4423.81,4826,0,1101.89,organic,2015,Las Vegas
14/06/2015,0.79,3314692.57,2747257.69,497878.86,69556.02,374448.36,conventional,2015,Los Angeles
14/06/2015,1.44,34340.11,15847.77,18470.25,22.09,8029.13,organic,2015,Los Angeles
14/06/2015,1.07,56719.96,2241.94,50907.67,3570.35,25644.25,conventional,2015,Louisville
14/06/2015,1.58,1192.27,17.42,1174.85,0,900.9,organic,2015,Louisville
14/06/2015,1.26,338463.87,273373.33,55875.2,9215.34,99432.77,conventional,2015,Miami/Ft. Lauderdale
14/06/2015,1.81,1292.38,1278.78,13.6,0,724.91,organic,2015,Miami/Ft. Lauderdale
14/06/2015,1.09,2343801.48,653441.16,1484200.81,206159.51,829249.94,conventional,2015,Midsouth
14/06/2015,1.6,46325.04,8396.47,33250.84,4677.73,29415.13,organic,2015,Midsouth
14/06/2015,1.03,127624.43,103389.69,17224.17,7010.57,44678.04,conventional,2015,Nashville
14/06/2015,1.76,3906.05,335.42,3570.63,0,1079.29,organic,2015,Nashville
14/06/2015,1.02,177261.17,166072,10920.46,268.71,84988.85,conventional,2015,New Orleans/Mobile
14/06/2015,1.63,591.61,536.76,54.85,0,1670,organic,2015,New Orleans/Mobile
14/06/2015,1.32,958654.42,23161.35,931945.04,3548.03,404479.55,conventional,2015,New York
14/06/2015,2,20196.03,5012.28,14260.6,923.15,2735.75,organic,2015,New York
14/06/2015,1.2,3155474.36,112693.47,2985953.81,56827.08,1406275.3,conventional,2015,Northeast
14/06/2015,1.93,33128.02,7000.26,25148.95,978.81,32465.35,organic,2015,Northeast
14/06/2015,1.04,375631.5,2804.46,362082.5,10744.54,162093.57,conventional,2015,Northern New England
14/06/2015,1.94,817.61,36.88,780.73,0,7816.09,organic,2015,Northern New England
14/06/2015,1.22,180976.25,141946.09,36946.34,2083.82,75173.5,conventional,2015,Orlando
14/06/2015,1.86,2182.55,2115.25,67.3,0,830,organic,2015,Orlando
14/06/2015,1.32,270666.71,16036.91,253565.67,1064.13,150847.4,conventional,2015,Philadelphia
14/06/2015,1.84,2670.48,534.82,2127.85,7.81,3682.71,organic,2015,Philadelphia
14/06/2015,0.53,1231540.11,1046887.77,180388.89,4263.45,122309.95,conventional,2015,Phoenix/Tucson
14/06/2015,1.62,10864.76,8833.67,2031.09,0,1934.36,organic,2015,Phoenix/Tucson
14/06/2015,1.3,49253.24,1614.97,44490.6,3147.67,43460.25,conventional,2015,Pittsburgh
14/06/2015,1.56,593.93,525.88,68.05,0,923.66,organic,2015,Pittsburgh
14/06/2015,1.06,1588329.73,1117926.72,443241.8,27161.21,386476.34,conventional,2015,Plains
14/06/2015,1.79,25673.08,4749.1,20882.01,41.97,8122.43,organic,2015,Plains
14/06/2015,1.08,522471.2,180452.62,323409.94,18608.64,100409.39,conventional,2015,Portland
14/06/2015,1.91,22637.44,8491.5,14130.91,15.03,1396.81,organic,2015,Portland
14/06/2015,1.11,196840.96,60157.22,95409.49,41274.25,89973.86,conventional,2015,Raleigh/Greensboro
14/06/2015,1.75,4138.39,203.17,2924.84,1010.38,2774.79,organic,2015,Raleigh/Greensboro
14/06/2015,0.98,227004.29,102242.31,113772.11,10989.87,62286.69,conventional,2015,Richmond/Norfolk
14/06/2015,1.33,4033.4,155.63,3425.03,452.74,2957.71,organic,2015,Richmond/Norfolk
14/06/2015,1.02,109210.29,58275.46,50914.84,19.99,38423.54,conventional,2015,Roanoke
14/06/2015,1.16,5165.96,128.18,5037.78,0,4674.38,organic,2015,Roanoke
14/06/2015,1.22,373405.33,149611.03,209926.36,13867.94,58386.05,conventional,2015,Sacramento
14/06/2015,1.81,10141.56,4885.46,5256.1,0,197.92,organic,2015,Sacramento
14/06/2015,0.87,583050.91,403551.43,165020.73,14478.75,47695.91,conventional,2015,San Diego
14/06/2015,1.53,10871.44,3328.84,7539.16,3.44,567.2,organic,2015,San Diego
14/06/2015,1.51,616441.53,181175.51,403173.66,32092.36,80431.5,conventional,2015,San Francisco
14/06/2015,1.95,23969.58,15257.42,8712.16,0,3.11,organic,2015,San Francisco
14/06/2015,1.18,495741.89,207290.74,274970.73,13480.42,119758.54,conventional,2015,Seattle
14/06/2015,2.03,31552.55,10611.58,20743.71,197.26,349.08,organic,2015,Seattle
14/06/2015,1.1,251376.1,172821.14,60267.01,18287.95,88543.07,conventional,2015,South Carolina
14/06/2015,1.99,2734.64,665.32,1470.53,598.79,1186.86,organic,2015,South Carolina
14/06/2015,0.69,6406918.66,4668964.65,1660109.04,77844.97,874884.95,conventional,2015,South Central
14/06/2015,1.38,41629.06,35863,5766.06,0,10157.05,organic,2015,South Central
14/06/2015,1.15,2272401.59,1910736.86,315079.1,46585.63,749424.22,conventional,2015,Southeast
14/06/2015,1.87,19996.77,12628.72,6490.53,877.52,7581.35,organic,2015,Southeast
14/06/2015,1.13,75957.67,36980.68,35548.22,3428.77,12621.45,conventional,2015,Spokane
14/06/2015,1.88,3071.84,911.46,2160.38,0,27.74,organic,2015,Spokane
14/06/2015,1.28,129610.86,87726.18,41782.62,102.06,73636.45,conventional,2015,St. Louis
14/06/2015,1.85,2738,1911.17,826.83,0,199.84,organic,2015,St. Louis
14/06/2015,1.35,30625.33,547.63,27340.54,2737.16,34559.23,conventional,2015,Syracuse
14/06/2015,1.91,165.02,1.24,163.78,0,1200.21,organic,2015,Syracuse
14/06/2015,1.17,194254.14,152836.19,39330.6,2087.35,100710.16,conventional,2015,Tampa
14/06/2015,1.73,940.07,934.18,5.89,0,1086.67,organic,2015,Tampa
14/06/2015,0.98,30289781.71,16383685.07,12821015.03,1085081.61,6736304.04,conventional,2015,Total U.S.
14/06/2015,1.68,488835.61,203021.68,278912.22,6901.71,157262.81,organic,2015,Total U.S.
14/06/2015,0.92,5768226.04,3239258.39,2416002.43,112965.22,991775.64,conventional,2015,West
14/06/2015,1.71,151850.82,79176.9,72391.43,282.49,42641.4,organic,2015,West
14/06/2015,0.7,867265.89,651120.92,202731.92,13413.05,168707.25,conventional,2015,West Tex/New Mexico
14/06/2015,1.55,9888.6,4106.03,5782.57,0,3617.72,organic,2015,West Tex/New Mexico
21/06/2015,1.27,82973.74,804.01,76688.55,5481.18,21875.65,conventional,2015,Albany
21/06/2015,2.09,125.46,17.59,107.87,0,928.27,organic,2015,Albany
21/06/2015,0.99,480221.65,449311.47,30231.78,678.4,74542.11,conventional,2015,Atlanta
21/06/2015,1.83,4465.52,1804.59,2660.93,0,537.94,organic,2015,Atlanta
21/06/2015,1.16,638218,58398.76,527866.5,51952.74,224622.73,conventional,2015,Baltimore/Washington
21/06/2015,1.69,8811.79,5224.23,2873.85,713.71,2128.15,organic,2015,Baltimore/Washington
21/06/2015,1.06,74110.8,52790.21,15444.74,5875.85,7286.27,conventional,2015,Boise
21/06/2015,1.49,1664.07,6.54,1657.53,0,257.68,organic,2015,Boise
21/06/2015,1.24,417390.18,3582.45,404908.53,8899.2,126114.48,conventional,2015,Boston
21/06/2015,2.06,1206.94,82.6,1124.34,0,1455.69,organic,2015,Boston
21/06/2015,1.5,54524.92,1254.83,47845.57,5424.52,54130.44,conventional,2015,Buffalo/Rochester
21/06/2015,1.9,183.47,56.78,126.69,0,1004.24,organic,2015,Buffalo/Rochester
21/06/2015,1.07,5290564.95,3328631.93,1743509.25,218423.77,662032.34,conventional,2015,California
21/06/2015,1.69,106895.44,51294.9,55597.45,3.09,10013.1,organic,2015,California
21/06/2015,1.17,128124.76,30951.17,58913.49,38260.1,73048.34,conventional,2015,Charlotte
21/06/2015,2.19,2924.04,336.07,1506.6,1081.37,501.91,organic,2015,Charlotte
21/06/2015,1.24,693880.81,34715.08,536926.08,122239.65,111021.71,conventional,2015,Chicago
21/06/2015,1.82,15826.49,655.45,15171.04,0,310,organic,2015,Chicago
21/06/2015,1.02,178012.16,3795.3,158957.39,15259.47,65000.04,conventional,2015,Cincinnati/Dayton
21/06/2015,1.39,12098.29,318.95,11779.34,0,1693.35,organic,2015,Cincinnati/Dayton
21/06/2015,0.99,132222.93,67311.23,40382.51,24529.19,31938.32,conventional,2015,Columbus
21/06/2015,1.35,4019.7,493.67,3524.91,1.12,1327.67,organic,2015,Columbus
21/06/2015,0.75,1139772.48,755351.26,375820.52,8600.7,143730.96,conventional,2015,Dallas/Ft. Worth
21/06/2015,1.37,8455.29,7968.59,486.7,0,1480.83,organic,2015,Dallas/Ft. Worth
21/06/2015,1.16,602529.86,184206.21,405469.62,12854.03,128296.93,conventional,2015,Denver
21/06/2015,1.43,12892.93,9953.25,2917.93,21.75,19062.01,organic,2015,Denver
21/06/2015,0.97,342145.95,133405.45,87075.84,121664.66,82434.57,conventional,2015,Detroit
21/06/2015,1.64,8183.58,636.81,7546.77,0,1808.62,organic,2015,Detroit
21/06/2015,0.96,203040.42,2552.14,167585.16,32903.12,62515.24,conventional,2015,Grand Rapids
21/06/2015,1.93,1002.09,47.51,954.58,0,233.2,organic,2015,Grand Rapids
21/06/2015,1.08,2940302.47,487936.68,1958437.1,493928.69,780156.36,conventional,2015,Great Lakes
21/06/2015,1.62,61393.07,4039.33,57352.16,1.58,11170.91,organic,2015,Great Lakes
21/06/2015,1.19,175976.56,44179.19,128614.97,3182.4,79455.29,conventional,2015,Harrisburg/Scranton
21/06/2015,1.9,310.85,62.37,243.82,4.66,2761.88,organic,2015,Harrisburg/Scranton
21/06/2015,1.25,272331.29,4030.52,258200.71,10100.06,69297.55,conventional,2015,Hartford/Springfield
21/06/2015,2.4,3449.54,74.33,3375.21,0,326.53,organic,2015,Hartford/Springfield
21/06/2015,0.74,1030580.5,578767.93,449584.59,2227.98,165540.77,conventional,2015,Houston
21/06/2015,1.22,10132.96,9667.42,465.54,0,1296.67,organic,2015,Houston
21/06/2015,1.03,146406.68,7214.14,124628.24,14564.3,58792.48,conventional,2015,Indianapolis
21/06/2015,1.8,1115.26,74.67,1040.59,0,476.34,organic,2015,Indianapolis
21/06/2015,0.95,143704.1,118742.11,23814.65,1147.34,48407.22,conventional,2015,Jacksonville
21/06/2015,1.92,1676.68,1551.97,114.32,10.39,312.57,organic,2015,Jacksonville
21/06/2015,0.9,259779.47,128876.23,126683.91,4219.33,78859.33,conventional,2015,Las Vegas
